,age,gender,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn
24377,28,Female,0,self_employed,3,8286.81,2400.51,0.51,0
24378,42,Female,0,salaried,2,5894.23,585.5,3511.43,0
24379,48,Male,0,self_employed,3,2049.5,0.5,6826.96,0
24380,50,Male,0,salaried,2,14748.29,321.44,26349.96,0
24381,30,Female,0,self_employed,1,12111.2,0.69,0.69,0
24382,43,Female,0,salaried,1,2142.17,1142.57,2585.79,0
24383,67,Male,0,salaried,2,20835.81,0.04,0.04,0
24384,45,Male,0,self_employed,2,561.58,6189.03,7243.34,1
24385,69,Female,0,self_employed,1,19795.94,28503.46,0.6,0
24386,50,Male,1,self_employed,2,2891.86,2322.5,4479.17,0
24387,39,Male,0,self_employed,2,3282.27,1371.83,2043.26,0
24388,47,Female,0,self_employed,2,5.19,352.96,120.64,1
24389,6,Male,0,student,2,2672.89,0.7,0.7,0
24390,46,Male,1,self_employed,2,1397.77,0.36,0.36,0
24391,64,Male,0,salaried,2,6188.21,0.47,0.47,0
24392,47,Male,0,self_employed,3,3699.63,714.43,714.43,0
24393,71,Female,0,retired,2,3987.57,390.17,447.47,0
24394,47,Male,0,self_employed,3,13794.42,2414.8,0.01,0
24395,38,Male,0,self_employed,3,2799.55,643.11,0.26,0
24396,65,Female,0,self_employed,2,7740.88,4283.4,0.67,0
24397,64,Male,1,salaried,2,5091.16,9545.4,0.39,0
24398,56,Female,0,self_employed,1,10171.99,941.04,845.9,0
24399,25,Female,0,student,2,5889.88,2.97,4635.68,0
24400,40,Male,0,self_employed,3,2155.85,2429.09,427.66,0
24401,41,Male,0,salaried,1,18297.86,3028.77,0.2,0
24402,46,Male,0,self_employed,2,3658.94,0.61,0.61,0
24403,33,Male,0,salaried,2,9656.57,0.11,5406.51,0
24404,51,Male,1,self_employed,2,4672.83,0.54,0.54,0
24405,21,Male,0,student,3,3006.9,664.14,700.07,0
24406,33,Female,0,self_employed,3,2257.35,0.37,0.37,0
24407,59,Male,0,salaried,1,5086.51,2357.59,0.44,0
24408,90,Male,0,self_employed,2,7129.98,0.1,0.1,0
24409,40,Male,1,self_employed,3,1611.26,1.08,7829.76,0
24410,34,Female,0,self_employed,2,6245.83,0.59,7857.73,0
24411,73,Female,0,self_employed,1,1422.95,0.1,0.1,0
24412,34,Female,0,self_employed,3,4811.27,0.2,71.63,0
24413,38,Male,0,salaried,3,7014.17,7048.81,2689.82,0
24414,63,Male,0,self_employed,3,4291.66,0.36,0.36,0
24415,38,Male,1,salaried,2,7273.11,1240.22,2099.59,0
24416,63,Female,0,self_employed,3,238.75,0.57,0.57,0
24417,52,Male,0,salaried,3,5769.33,0.53,0.53,0
24418,54,Female,0,self_employed,2,5580.37,0.7,0.7,0
24419,36,Female,0,self_employed,2,6825.14,0.17,0.17,0
24420,45,Female,0,self_employed,3,3043.08,0.66,0.66,0
24421,49,Male,0,self_employed,2,26499.16,0.01,88.46,0
24422,41,Female,0,self_employed,2,7383.42,0.19,0.19,0
24423,21,Male,0,student,1,3306.9,0.56,21327.08,0
24424,46,Female,0,self_employed,3,5731.37,858.59,0.3,0
24425,51,Male,0,self_employed,2,8900.63,357.39,1143.1,0
24426,61,Female,0,self_employed,2,1360.67,0.66,0.66,1
24427,66,Female,0,self_employed,2,3648.56,1721.51,2857.61,0
24428,90,Male,0,retired,3,1987.66,62.19,714.94,0
24429,69,Female,0,self_employed,1,3522.82,0.56,0.56,1
24430,48,Female,0,self_employed,3,12492.38,568.66,568.66,0
24431,38,Male,0,self_employed,2,12745.95,0.3,5714.59,0
24432,86,Male,0,retired,1,3614.42,492.16,0.13,1
24433,24,Female,0,student,3,1429.04,0.01,0.01,0
24434,33,Male,0,self_employed,2,3771.84,0.37,1057.51,0
24435,67,Male,0,retired,3,15291.11,0.67,14.19,0
24436,48,Female,1,self_employed,2,18031.7,0.31,0.31,0
24437,50,Male,0,salaried,1,26327.3,0.41,0.41,0
24438,46,Female,0,self_employed,1,1740.06,59.09,0.13,0
24439,70,Female,0,retired,3,1441.12,0.03,0.03,0
24440,55,Female,1,salaried,3,2521.34,0.47,1571.9,0
24441,28,Male,0,salaried,1,5734.03,3.87,15.54,0
24442,57,Female,0,self_employed,3,1223.0,0.61,0.61,0
24443,31,Male,1,self_employed,2,20549.21,8500.19,10078.76,0
24444,56,Male,0,self_employed,3,10290.21,357.56,0.41,0
24445,38,Female,0,self_employed,2,1977.45,0.14,0.14,0
24446,32,Female,1,salaried,3,345.23,0.63,1809.71,1
24447,81,Female,0,retired,2,3884.86,3687.71,113.89,0
24448,36,Male,0,self_employed,3,7332.86,0.17,0.17,0
24449,34,Male,0,salaried,2,523.6,0.51,0.51,1
24450,52,Female,0,salaried,2,1197.15,0.66,0.66,0
24451,29,Male,0,self_employed,2,5010.81,0.29,0.29,0
24452,36,Female,0,self_employed,3,3018.41,0.57,0.57,1
24453,55,Male,1,self_employed,2,1272.98,0.11,571.54,0
24454,90,Male,0,self_employed,1,2183.92,0.51,0.51,0
24455,28,Male,1,self_employed,3,2212.67,686.04,2286.04,0
24456,61,Female,0,self_employed,2,1803.38,0.43,0.43,0
24457,64,Female,0,retired,3,2368.57,0.11,156.66,0
24458,59,Male,0,self_employed,2,2070.58,0.7,0.7,0
24459,39,Male,0,self_employed,2,12414.69,3714.83,0.54,0
24460,7,Male,0,student,2,3840.54,0.31,0.31,0
24461,90,Male,0,self_employed,2,2248.69,0.69,0.69,0
24462,66,Male,0,retired,1,1619.55,2143.16,0.3,0
24463,49,Male,0,salaried,3,1655.41,0.43,0.43,0
24464,33,Female,0,student,3,2335.13,986.29,0.07,0
24465,51,Male,0,self_employed,2,11531.28,0.54,2655.69,0
24466,38,Male,1,salaried,3,2946.24,0.24,0.24,1
24467,55,Male,0,self_employed,3,12803.4,0.11,0.11,0
24468,34,Female,0,self_employed,2,2410.64,72.11,366.4,0
24469,46,Female,1,self_employed,2,701.33,35.2,2443.13,0
24470,53,Female,0,self_employed,2,1952.04,0.21,264.17,1
24471,51,Female,0,self_employed,2,3821.64,0.6,0.6,0
24472,61,Male,0,self_employed,1,1849.34,1523.49,420.26,0
24473,68,Male,0,self_employed,3,1436.94,1735.28,2604.49,1
24474,63,Female,0,self_employed,2,1860.25,287.03,0.34,0
24475,43,Male,1,self_employed,2,3617.73,0.06,1271.86,0
24476,66,Male,0,self_employed,2,475.13,0.57,35445.59,1
24477,56,Female,0,self_employed,3,5732.96,0.03,0.03,0
24478,47,Male,1,self_employed,2,65764.14,38241.63,9828.7,1
24479,87,Female,0,retired,2,23835.15,0.57,0.57,0
24480,39,Male,0,self_employed,3,1571.76,0.63,0.63,1
24481,38,Male,1,self_employed,2,20512.12,0.41,0.41,0
24482,27,Male,0,student,3,346.18,0.23,0.23,0
24483,64,Female,0,self_employed,2,7470.96,457.67,471.96,0
24484,22,Female,0,student,3,5238.0,1580.21,262.96,1
24485,37,Male,0,salaried,2,5070.74,0.09,0.09,1
24486,72,Female,0,retired,3,2675.54,0.47,0.47,0
24487,45,Male,0,salaried,2,3995.41,2506.6,2191.59,0
24488,53,Female,0,self_employed,2,2641.19,0.51,714.8,0
24489,46,Male,1,self_employed,2,12408.02,12977.48,764.71,0
24490,63,Male,0,retired,2,7707.93,0.17,0.17,0
24491,54,Male,1,salaried,1,6644.7,0.41,42857.56,0
24492,16,Female,0,student,2,1643.37,143.37,71.94,0
24493,46,Male,1,salaried,2,922.36,0.47,0.47,0
24494,41,Male,0,self_employed,3,2760.62,7441.93,1449.63,0
24495,60,Male,0,self_employed,1,9471.93,17143.19,188.14,1
24496,71,Male,1,self_employed,2,22152.22,0.1,0.1,0
24497,28,Male,1,self_employed,2,80.21,3072.13,28572.13,0
24498,38,Male,0,self_employed,3,988.52,114.54,796.69,0
24499,87,Male,0,retired,2,18354.64,0.41,0.41,0
24500,21,Male,0,self_employed,2,2022.28,0.63,0.63,1
24501,35,Male,0,self_employed,3,5389.52,1102.91,0.41,0
24502,72,Male,0,retired,2,2062.27,0.04,0.04,0
24503,42,Male,0,salaried,2,16489.55,0.54,0.54,0
24504,29,Male,0,self_employed,2,8911.94,0.16,0.16,0
24505,36,Female,0,self_employed,2,3855.66,0.34,0.34,0
24506,33,Female,0,self_employed,2,9548.74,7343.4,7343.4,0
24507,50,Female,0,self_employed,2,1905.57,0.2,0.2,0
24508,44,Male,0,salaried,3,1560.09,0.14,0.14,0
24509,80,Male,0,retired,2,5794.23,0.33,0.33,0
24510,29,Male,0,salaried,2,9059.54,6450.33,53968.14,1
24511,67,Male,0,salaried,2,2734.06,17499.02,71.8,0
24512,38,Male,0,self_employed,2,9653.22,0.2,0.2,0
24513,79,Female,1,self_employed,2,8244.48,0.4,0.4,0
24514,38,Female,0,self_employed,2,3782.78,0.19,391.93,0
24515,54,Male,0,self_employed,3,2402.84,1071.7,1014.56,1
24516,39,Male,0,salaried,3,1647.37,0.66,0.66,0
24517,61,Female,0,salaried,2,1884.28,1282.27,8927.84,0
24518,25,Female,0,student,2,5823.4,683.59,592.44,0
24519,49,Female,0,self_employed,1,4948.48,481.59,3401.23,0
24520,24,Male,0,student,2,6089.85,601.06,417.79,0
24521,45,Female,1,self_employed,3,6346.72,0.36,7700.36,1
24522,24,Male,0,student,1,2643.06,0.26,0.26,0
24523,68,Male,1,self_employed,2,1119.26,0.13,0.13,0
24524,90,Male,0,self_employed,3,3437.47,2714.86,5000.57,0
24525,42,Female,0,self_employed,2,2886.48,2751.23,2188.83,0
24526,66,Male,0,retired,2,1731.09,0.4,0.4,0
24527,59,Female,0,self_employed,2,857.59,0.44,0.44,1
24528,34,Female,0,self_employed,2,429.93,14.69,0.4,1
24529,40,Male,0,self_employed,2,1309.04,1629.26,2450.69,0
24530,10,Female,0,student,2,1725.08,0.47,0.47,0
24531,35,Male,1,salaried,2,2040.93,2.8,45.57,1
24532,38,Male,0,salaried,2,12276.36,0.26,0.26,1
24533,82,Male,0,retired,2,1434.08,14.04,7.88,0
24534,35,Female,0,self_employed,2,6079.35,0.1,0.1,0
24535,44,Male,1,salaried,3,4171.69,8228.4,1595.51,0
24536,65,Male,1,self_employed,1,34862.49,0.31,446.74,0
24537,51,Male,0,self_employed,3,10198.21,0.6,0.6,0
24538,37,Male,0,self_employed,3,1624.19,0.4,0.4,0
24539,82,Male,0,retired,2,6945.38,286.33,0.61,0
24540,21,Male,0,student,3,2871.75,589.55,1178.71,0
24541,90,Male,0,self_employed,3,1548.23,0.21,0.21,0
24542,42,Male,0,salaried,3,11105.54,5155.36,147.5,0
24543,48,Male,1,self_employed,2,2860.41,0.47,0.47,1
24544,76,Female,0,self_employed,3,12388.18,0.49,0.49,0
24545,70,Female,0,self_employed,1,439.64,24000.36,412.07,1
24546,72,Male,0,retired,2,213.32,31.9,112.67,1
24547,25,Male,0,salaried,3,3943.56,2857.4,1014.54,0
24548,54,Male,0,self_employed,2,708.6,0.67,65849.8,1
24549,22,Female,0,student,2,1331.56,0.67,0.67,0
24550,71,Male,0,retired,2,3520.82,12.18,123.17,0
24551,90,Male,0,self_employed,2,2045.13,0.29,0.29,0
24552,66,Female,0,self_employed,2,2957.28,428.9,0.33,0
24553,57,Male,1,self_employed,2,14.27,0.01,0.01,1
24554,35,Male,1,self_employed,1,4694.04,0.04,0.04,0
24555,43,Male,0,self_employed,3,2138.52,0.39,651.1,0
24556,45,Female,0,self_employed,2,6639.4,0.29,0.31,0
24557,67,Male,1,retired,3,3035.11,0.63,0.63,0
24558,36,Female,0,self_employed,3,6872.46,0.37,0.37,1
24559,13,Male,0,student,3,1614.8,0.29,16.0,0
24560,53,Male,0,self_employed,3,1620.31,0.27,0.27,1
24561,46,Male,0,self_employed,2,3927.42,0.03,0.03,0
24562,35,Female,0,self_employed,2,7238.92,221.9,650.47,0
24563,57,Female,0,self_employed,2,29098.52,0.26,0.26,0
24564,54,Male,1,self_employed,2,14345.56,14286.37,0.66,0
24565,36,Male,0,salaried,3,1520.11,0.23,214.51,0
24566,58,Male,1,salaried,2,10420.6,12.97,0.16,0
24567,27,Female,0,self_employed,3,1647.53,0.43,0.43,0
24568,42,Male,0,self_employed,3,5596.09,310.7,91.13,0
24569,46,Female,0,salaried,1,3195.65,0.17,0.17,0
24570,31,Female,0,self_employed,2,2456.7,0.07,0.07,0
24571,50,Female,0,self_employed,2,5487.64,5714.5,0.21,0
24572,43,Female,0,self_employed,3,2633.67,0.11,0.11,0
24573,43,Female,1,self_employed,3,14989.82,0.33,0.33,0
24574,38,Male,1,self_employed,2,3764.53,514.61,0.33,0
24575,90,Male,0,self_employed,2,504.0,0.63,476.77,1
24576,27,Female,0,student,2,2876.77,7412.76,68.53,0
24577,35,Female,0,salaried,2,16404.42,0.66,0.66,0
24578,73,Female,1,retired,3,2236.17,0.57,0.57,0
24579,69,Male,1,salaried,3,889.23,1996.7,2361.66,0
24580,56,Male,1,self_employed,1,1654.45,0.1,0.1,0
24581,65,Male,0,salaried,2,26677.81,9373.84,0.03,0
24582,41,Female,0,salaried,1,3983.55,2859.34,0.29,1
24583,90,Male,0,self_employed,1,75634.13,0.39,0.39,0
24584,71,Male,1,self_employed,2,2385.14,8571.5,7142.93,0
24585,60,Male,0,self_employed,3,56.92,3571.54,2142.97,1
24586,90,Female,0,self_employed,2,4451.04,0.01,0.01,0
24587,61,Male,0,self_employed,1,1224.48,643.53,2960.7,0
24588,49,Male,1,self_employed,2,726.42,417.82,4286.34,1
24589,56,Female,0,self_employed,2,3401.21,0.47,6239.56,0
24590,23,Female,0,self_employed,3,398.27,85.93,1162.89,0
24591,32,Female,0,self_employed,2,9855.37,9270.4,23556.11,1
24592,37,Male,1,self_employed,2,1145.13,8230.34,9129.63,0
24593,46,Female,0,salaried,2,6855.51,3538.27,114.05,0
24594,68,Male,0,salaried,2,2303.69,0.6,0.6,0
24595,60,Female,0,self_employed,1,9044.81,0.07,0.07,0
24596,68,Female,0,self_employed,3,3501.89,167.61,0.43,0
24597,32,Male,1,salaried,2,1620.08,7168.48,0.14,0
24598,39,Male,0,self_employed,3,6412.42,204.06,5.67,0
24599,54,Male,0,self_employed,2,4989.72,0.17,1715.53,0
24600,30,Male,0,salaried,2,10265.54,1096.73,1078.56,0
24601,56,Male,1,self_employed,2,238.85,0.63,0.63,1
24602,67,Male,1,self_employed,2,10755.27,0.19,9179.31,0
24603,70,Male,0,self_employed,3,6570.46,0.49,0.49,0
24604,28,Male,0,salaried,2,3552.23,1396.62,3006.22,1
24605,56,Male,1,salaried,3,1829.98,0.37,714.66,0
24606,90,Male,0,self_employed,1,8432.88,5000.41,0.41,0
24607,40,Male,0,self_employed,2,9260.72,5759.76,2500.75,0
24608,38,Male,1,salaried,3,5052.13,0.04,300.04,0
24609,43,Female,0,self_employed,2,10605.25,0.33,0.33,0
24610,49,Female,0,self_employed,2,3862.14,2500.69,714.97,0
24611,58,Male,0,self_employed,2,2596.46,0.13,0.13,0
24612,84,Male,1,retired,1,27721.95,334.19,0.27,0
24613,36,Male,1,self_employed,2,907.31,371.74,803.76,0
24614,38,Male,1,salaried,1,42278.63,35866.04,380.5,0
24615,77,Male,0,retired,2,1026.72,136.06,2279.24,0
24616,84,Male,0,self_employed,1,11072.17,0.46,0.46,0
24617,63,Female,0,self_employed,3,751.52,807.34,1718.49,0
24618,57,Female,0,self_employed,3,3291.54,0.51,0.51,0
24619,63,Female,0,self_employed,2,1733.71,0.46,0.46,0
24620,13,Female,0,student,3,2481.8,0.66,0.66,0
24621,39,Male,0,salaried,2,5921.52,209.44,0.53,0
24622,45,Male,0,self_employed,3,2302.84,12143.03,228.74,1
24623,54,Female,0,self_employed,2,1293.12,0.34,0.34,1
24624,23,Male,0,student,2,1520.13,0.23,0.23,0
24625,67,Male,0,salaried,1,17169.43,4793.19,0.63,0
24626,56,Female,0,self_employed,3,2954.0,0.19,0.19,0
24627,52,Male,0,self_employed,1,9234.5,3214.97,0.69,0
24628,67,Female,0,self_employed,2,6014.61,64.66,111.8,0
24629,50,Male,0,salaried,1,1786.79,1377.56,1378.23,0
24630,65,Female,0,self_employed,3,2061.75,0.11,1142.97,0
24631,39,Female,0,self_employed,3,1463.24,0.26,0.26,0
24632,38,Male,0,self_employed,3,44.68,125000.41,837.76,1
24633,61,Female,0,self_employed,3,1703.3,0.04,0.04,0
24634,38,Male,0,salaried,3,2965.27,814.89,2288.53,0
24635,58,Female,0,self_employed,2,18222.36,21597.24,0.23,0
24636,7,Male,0,student,1,3620.09,0.51,0.51,0
24637,40,Male,0,salaried,3,57946.56,2486.96,5372.94,0
24638,51,Male,1,self_employed,2,3658.62,0.21,1.85,0
24639,54,Male,0,self_employed,2,4421.62,0.27,857.41,0
24640,44,Male,0,salaried,3,5229.11,0.4,0.4,0
24641,36,Female,0,self_employed,3,1589.17,0.4,0.4,0
24642,56,Male,0,self_employed,2,3392.5,444.11,286.4,0
24643,67,Male,0,self_employed,3,1574.66,0.56,0.56,0
24644,28,Female,0,self_employed,1,1393.72,0.01,6188.5,0
24645,48,Male,1,self_employed,2,4859.67,2143.16,2707.86,0
24646,16,Male,0,student,2,1531.73,0.66,229.23,0
24647,74,Male,0,self_employed,2,1137.41,0.41,0.41,0
24648,42,Male,0,self_employed,2,340.24,0.63,0.63,1
24649,43,Male,0,salaried,3,468.27,5513.11,928.94,0
24650,31,Male,0,salaried,2,6368.98,0.69,14.61,0
24651,24,Male,0,student,2,906.7,0.3,180.37,0
24652,77,Female,0,retired,1,14290.63,0.04,0.04,1
24653,64,Male,0,self_employed,2,3045.75,0.39,872.91,1
24654,69,Male,0,retired,1,1235.28,0.21,0.21,1
24655,66,Male,0,retired,2,14734.17,2239.43,7859.14,0
24656,45,Male,1,salaried,3,1886.91,0.61,11793.19,0
24657,32,Female,0,self_employed,3,1554.34,571.64,714.5,0
24658,61,Female,1,self_employed,3,8372.58,4797.4,714.49,0
24659,36,Male,0,self_employed,3,3358.66,2772.0,8614.86,0
24660,27,Male,1,self_employed,1,2741.53,14.41,2571.56,0
24661,38,Female,0,self_employed,1,21693.69,0.67,2212.1,0
24662,30,Male,1,salaried,3,1610.91,257.6,257.6,1
24663,44,Male,0,salaried,2,8837.38,0.04,0.04,1
24664,30,Male,0,self_employed,1,3111.91,1242.91,671.49,0
24665,90,Male,0,self_employed,3,1798.73,0.26,0.26,0
24666,65,Male,0,self_employed,1,12569.14,1650.66,579.23,0
24667,33,Male,0,self_employed,2,1864.78,1143.07,0.21,0
24668,36,Female,0,self_employed,1,3013.09,0.66,0.66,0
24669,53,Female,0,self_employed,3,3024.98,0.39,0.39,0
24670,52,Male,1,salaried,2,8317.5,0.31,0.31,0
24671,65,Male,1,self_employed,2,3269.62,62.43,5962.59,0
24672,40,Male,0,self_employed,2,1649.21,0.69,0.69,0
24673,38,Male,1,salaried,2,2892.27,0.54,0.54,0
24674,61,Male,0,self_employed,3,9484.71,0.23,0.23,0
24675,34,Male,1,self_employed,3,4939.91,2291.61,814.47,1
24676,30,Male,0,salaried,3,4710.99,1.62,0.11,0
24677,75,Male,0,retired,3,2259.06,0.01,7309.4,0
24678,47,Male,0,salaried,2,10258.37,0.64,0.64,0
24679,25,Male,0,self_employed,1,1867.33,0.51,0.51,0
24680,25,Female,0,self_employed,2,7466.47,728.66,0.09,0
24681,61,Male,0,self_employed,2,3571.44,0.46,0.46,0
24682,50,Male,1,self_employed,3,1939.01,0.24,571.67,0
24683,42,Female,0,salaried,2,5415.19,16104.24,6607.47,0
24684,47,Male,0,salaried,3,11267.99,1143.44,1414.87,0
24685,29,Female,0,self_employed,2,4652.64,285.86,0.14,1
24686,23,Male,0,salaried,3,13770.79,14.84,22.04,0
24687,53,Male,0,self_employed,3,1804.77,16.0,0.17,1
24688,41,Male,1,salaried,3,3011.58,0.36,800.36,0
24689,63,Male,1,self_employed,2,1740.06,12984.37,14285.81,0
24690,40,Female,0,self_employed,2,11944.73,0.61,779.19,0
24691,80,Male,0,self_employed,2,7980.3,16307.97,6992.53,0
24692,57,Male,1,self_employed,2,10829.31,0.47,6364.31,1
24693,62,Female,0,self_employed,1,6807.26,5786.34,643.49,0
24694,56,Male,1,self_employed,2,10846.91,2476.43,2411.56,1
24695,56,Male,0,self_employed,2,4234.41,2142.94,3571.51,0
24696,49,Male,1,self_employed,1,1997.72,2880.16,3631.92,1
24697,46,Female,0,self_employed,3,2670.62,714.47,571.61,0
24698,46,Female,0,self_employed,2,3180.79,186.24,371.96,0
24699,59,Male,1,salaried,1,11748.48,0.53,211.09,0
24700,52,Male,0,self_employed,2,4004.56,0.43,0.43,1
24701,51,Male,1,self_employed,3,4242.8,0.63,0.63,0
24702,42,Male,0,salaried,3,9574.51,0.23,0.23,0
24703,39,Male,0,self_employed,1,16740.78,0.41,0.41,0
24704,39,Male,1,self_employed,1,9714.17,1928.89,23357.46,0
24705,37,Male,0,self_employed,3,943.65,0.59,0.59,0
24706,10,Female,0,self_employed,3,4890.88,0.47,0.47,0
24707,36,Male,0,self_employed,2,19785.29,6928.61,6571.47,1
24708,48,Male,0,salaried,2,1817.75,0.37,0.37,0
24709,27,Female,0,salaried,2,4887.61,0.36,0.36,0
24710,25,Male,0,student,3,1478.79,0.29,0.29,0
24711,26,Female,0,self_employed,2,8421.77,0.44,0.44,0
24712,36,Male,0,salaried,3,1155.0,0.53,557.67,0
24713,62,Female,0,self_employed,2,2195.82,0.6,0.6,0
24714,75,Female,0,self_employed,2,2587.78,100.14,64.07,0
24715,50,Male,0,self_employed,3,2769.64,0.19,0.19,0
24716,66,Female,0,self_employed,1,1572.77,0.27,0.27,0
24717,35,Male,0,self_employed,3,7154.21,6885.66,0.17,0
24718,43,Female,0,salaried,3,8489.66,14285.99,0.27,0
24719,45,Female,0,self_employed,3,918.55,0.19,0.19,1
24720,44,Female,1,self_employed,2,3144.43,0.16,1513.87,0
24721,47,Female,0,self_employed,3,3091.68,357.21,678.64,1
24722,45,Female,0,self_employed,3,11072.15,5571.9,7725.28,0
24723,90,Male,0,self_employed,2,613.1,7143.41,0.56,0
24724,29,Female,0,self_employed,1,6768.91,43096.4,4211.97,0
24725,48,Male,0,self_employed,3,1105.03,1428.97,0.4,1
24726,48,Male,0,self_employed,2,8806.0,21428.89,0.31,0
24727,34,Female,0,self_employed,1,5928.8,600.3,2028.87,0
24728,67,Male,0,self_employed,2,3686.48,714.33,2128.61,0
24729,38,Female,0,self_employed,3,4992.66,172.03,0.6,0
24730,40,Male,0,salaried,2,4610.14,0.16,0.16,0
24731,35,Male,0,self_employed,3,51.48,0.61,1.44,0
24732,21,Female,0,student,2,1959.55,714.94,1429.23,0
24733,66,Female,0,self_employed,2,606.86,0.69,0.69,1
24734,56,Female,0,self_employed,3,1829.98,0.63,0.63,0
24735,60,Male,0,self_employed,3,3870.96,0.69,2014.97,0
24736,47,Male,0,salaried,2,3925.92,1.12,247.91,0
24737,47,Female,0,self_employed,3,15088.81,0.6,0.6,0
24738,3,Female,0,student,1,50117.66,0.06,0.06,0
24739,49,Male,0,self_employed,2,2753.7,0.56,643.41,0
24740,45,Male,0,self_employed,3,7116.55,2857.39,0.24,0
24741,47,Male,0,self_employed,2,434.29,4038.44,1521.97,1
24742,69,Male,1,self_employed,3,1789.06,0.6,0.6,0
24743,64,Male,0,self_employed,3,3941.2,1622.61,912.14,0
24744,43,Male,0,self_employed,3,5228.4,0.46,643.31,0
24745,61,Male,0,self_employed,2,13006.53,258.96,258.96,0
24746,12,Female,0,student,2,4898.7,0.04,428.61,0
24747,49,Male,0,salaried,2,6796.46,9162.59,0.56,0
24748,49,Male,0,salaried,2,2846.21,0.59,0.19,1
24749,75,Female,0,retired,2,1713.96,0.54,0.54,0
24750,36,Male,0,self_employed,2,4937.5,886.01,2950.3,0
24751,43,Male,0,self_employed,2,16154.97,0.64,0.64,0
24752,64,Male,0,self_employed,2,1428.77,0.2,3928.77,1
24753,90,Male,0,self_employed,2,77635.67,0.26,0.26,0
24754,38,Male,0,salaried,2,8916.06,6717.77,17843.16,0
24755,56,Female,0,self_employed,2,6378.39,142.93,209.23,0
24756,68,Male,0,retired,2,2337.84,162473.25,129628.29,0
24757,30,Male,0,salaried,2,7600.94,0.41,357.56,0
24758,43,Male,0,salaried,1,1962.78,0.43,0.43,0
24759,61,Female,0,self_employed,3,3336.19,500.09,428.66,0
24760,68,Female,0,retired,1,6740.98,0.44,13523.69,0
24761,47,Male,0,salaried,2,6460.88,0.04,540.23,0
24762,90,Male,0,self_employed,2,3144.89,6672.39,1344.23,0
24763,53,Female,0,self_employed,3,8260.36,142.96,0.1,0
24764,56,Male,0,salaried,3,3225.28,144.04,142.91,0
24765,84,Male,0,retired,2,1650.28,166.77,32.33,0
24766,62,Male,0,salaried,3,1430.27,0.1,0.1,0
24767,90,Male,0,self_employed,2,16524.46,1928.77,0.2,0
24768,11,Male,0,student,3,1914.65,0.23,0.23,0
24769,34,Male,0,self_employed,2,22605.52,0.44,0.44,0
24770,62,Male,0,salaried,2,1983.14,137.71,206.1,1
24771,76,Female,0,self_employed,2,2247.4,0.2,0.2,0
24772,90,Male,0,self_employed,1,1242.34,0.27,178.84,1
24773,55,Male,0,salaried,2,2996.9,0.3,0.3,0
24774,38,Female,0,self_employed,3,1444.46,0.47,0.47,0
24775,36,Male,0,salaried,3,313.66,0.7,0.7,1
24776,43,Female,0,self_employed,2,2190.54,0.54,0.54,0
24777,71,Male,0,retired,2,3288.19,0.23,0.23,0
