,age,dependents,occupation,customer_nw_category,current_balance,current_month_credit,previous_month_credit,churn,gender_Female,gender_Male
21711,42,0,2,3,3617.71,0.47,0.47,0,1,0
21712,74,0,4,0,1481.75,0.69,80.2,0,0,1
21713,72,1,2,1,8811.01,0.63,0.63,0,0,1
21714,63,0,2,1,478.35,285.84,285.84,1,0,1
21715,36,1,1,0,6293.94,563.47,420.61,0,0,1
21716,29,0,2,0,3434.61,0.34,2.63,0,1,0
21717,38,0,2,0,1855.43,0.33,0.33,0,0,1
21718,37,0,1,0,830.64,12857.74,7957.74,1,1,0
21719,73,0,2,0,6370.9,93.33,50.47,1,1,0
21720,59,0,2,1,2381.58,0.36,0.36,0,0,1
21721,20,0,0,0,2837.85,5.07,0.59,0,0,1
21722,80,0,4,0,1955.82,0.24,0.24,0,0,1
21723,41,0,1,0,1892.72,0.06,0.06,0,0,1
21724,38,0,1,1,6119.92,3244.44,0.46,0,1,0
21725,66,0,2,0,3867.16,0.09,157.23,0,1,0
21726,60,0,2,0,2293.2,0.1,0.1,0,1,0
21727,39,1,1,0,3892.87,2542.27,0.63,0,1,0
21728,41,0,2,0,6546.01,1428.59,1428.59,0,0,1
21729,72,0,2,3,14677.19,0.27,68.78,0,0,1
21730,69,0,4,0,5730.19,0.04,0.04,0,0,1
21731,65,0,4,0,894.56,0.16,4.68,1,0,1
21732,39,0,2,1,11479.32,0.27,0.27,0,1,0
21733,45,0,1,1,14378.89,0.1,0.1,0,0,1
21734,47,1,1,1,8481.62,0.49,8571.91,0,0,1
21735,33,0,2,0,2016.28,0.47,0.47,0,1,0
21736,37,0,1,1,5300.79,285.9,315.9,1,1,0
21737,37,0,1,0,2139.77,486.29,0.57,1,1,0
21738,74,0,4,1,1558.49,0.57,132.31,0,1,0
21739,23,0,0,1,3655.42,503.63,571.63,0,0,1
21740,34,0,2,1,12726.65,0.29,0.29,0,0,1
21741,41,0,1,1,1070.02,0.66,0.66,0,0,1
21742,40,0,2,0,264.31,3152.54,7814.41,1,0,1
21743,49,0,1,1,14203.26,0.53,0.54,0,0,1
21744,41,0,2,0,2804.97,0.4,0.4,0,0,1
21745,51,0,2,0,4705.04,4318.56,31.9,0,1,0
21746,46,0,2,1,6760.67,0.43,0.43,0,1,0
21747,29,0,2,1,124.04,46429.14,23271.57,0,1,0
21748,37,0,2,0,1071.25,0.26,0.26,0,0,1
21749,76,0,2,0,1579.86,0.69,0.69,0,0,1
21750,60,1,1,1,10609.63,2857.63,0.49,0,1,0
21751,62,0,4,0,1610.44,1985.93,428.79,0,0,1
21752,57,0,2,1,6460.26,108.2,500.5,0,0,1
21753,90,0,2,0,10384.21,0.11,0.11,0,0,1
21754,61,0,4,0,1484.48,0.19,214.47,1,1,0
21755,37,0,1,1,73.23,0.13,4157.69,1,0,1
21756,31,0,2,1,6444.91,0.53,0.53,1,1,0
21757,79,0,4,3,1499.32,0.53,0.53,0,0,1
21758,36,1,2,1,1540.42,0.27,0.27,0,1,0
21759,40,0,2,1,15189.99,15500.14,2857.29,0,1,0
21760,32,1,2,0,2151.85,3064.44,6143.01,1,0,1
21761,53,0,2,1,115.32,0.01,0.01,1,0,1
21762,48,1,2,1,35.22,4286.33,0.61,1,0,1
21763,55,0,1,3,16085.99,270.51,0.66,0,0,1
21764,33,1,2,0,1532.27,42857.37,0.23,0,0,1
21765,37,0,2,1,10299.41,3744.47,3744.47,1,1,0
21766,49,0,2,0,5114.49,995.21,31.5,0,0,1
21767,52,1,1,0,3559.63,200.24,200.24,1,1,0
21768,41,0,2,3,4868.21,1099.54,1099.54,1,0,1
21769,90,0,1,1,7674.04,0.5,0.5,0,0,1
21770,28,0,1,0,11384.37,0.26,0.26,0,0,1
21771,87,0,4,1,7373.47,0.01,0.01,0,1,0
21772,53,0,2,1,8677.04,0.64,0.64,0,1,0
21773,58,0,2,0,5799.21,1143.17,0.31,0,0,1
21774,47,1,2,0,1211.13,0.47,1429.04,0,0,1
21775,90,0,2,3,3922.41,4277.88,940.43,0,0,1
21776,46,1,2,1,161.31,43.0,752.28,1,0,1
21777,90,0,2,0,3195.02,0.21,14.5,0,0,1
21778,42,0,2,1,2670.3,675.23,675.23,0,1,0
21779,33,0,2,0,3699.73,1844.57,707.43,0,0,1
21780,68,0,2,1,355.66,714.76,2214.76,1,0,1
21781,90,0,2,1,521676.2,0.24,61612.59,1,0,1
21782,52,0,2,3,2224.97,0.06,0.06,0,0,1
21783,90,0,3,1,4626.7,0.49,123.34,0,0,1
21784,44,0,2,0,1357.33,0.26,0.26,1,1,0
21785,49,0,1,1,1803.07,0.06,0.06,0,0,1
21786,61,1,2,0,5791.32,0.14,2857.29,0,0,1
21787,53,0,2,1,4525.65,0.66,0.66,0,0,1
21788,60,0,1,1,1348.34,13.51,10.27,1,1,0
21789,70,0,4,1,3509.47,0.44,3360.94,1,0,1
21790,79,0,4,1,3146.81,0.13,0.13,0,0,1
21791,52,0,2,0,739.55,49.9,1243.46,1,0,1
21792,32,0,1,1,3840.0,0.5,0.5,0,1,0
21793,32,0,2,3,742.73,59334.26,272732.43,1,0,1
21794,34,1,1,0,485.6,0.49,0.49,1,0,1
21795,67,0,4,0,15229.44,0.3,0.3,0,1,0
21796,35,0,1,1,5444.39,0.43,0.43,0,0,1
21797,59,0,2,1,1831.71,0.39,0.39,0,1,0
21798,43,0,2,0,380.26,0.54,571.97,1,1,0
21799,47,0,2,0,1561.55,0.59,0.59,0,1,0
21800,54,0,1,0,5227.16,0.66,20991.4,0,1,0
21801,57,0,2,0,5834.15,43.07,0.21,0,0,1
21802,46,0,3,0,1239.09,0.61,0.61,0,0,1
21803,72,0,2,0,1585.56,58.31,157.24,0,1,0
21804,64,1,1,1,2091.63,1282.84,28.21,0,0,1
21805,44,0,1,0,1598.2,0.29,0.29,0,0,1
21806,39,0,1,1,2149.66,0.34,0.34,0,0,1
21807,29,0,0,1,11048.17,0.36,0.36,0,0,1
21808,39,0,2,3,12761.36,4286.39,10080.61,1,1,0
21809,36,0,2,1,2790.08,19.83,3.08,0,1,0
21810,68,0,2,3,1784.18,0.43,0.43,1,1,0
21811,48,0,1,0,14506.83,0.21,0.21,0,0,1
21812,34,0,1,0,11267.03,1260.46,0.46,0,0,1
21813,28,1,2,3,2791.79,0.09,555.77,1,0,1
21814,27,1,1,1,2171.62,300.59,2177.79,0,1,0
21815,31,0,2,0,565.95,7357.24,7000.1,1,0,1
21816,40,0,2,0,2545.23,0.07,2336.66,0,1,0
21817,57,1,2,1,6761.63,1786.17,0.46,0,0,1
21818,38,0,2,1,2873.69,0.26,0.26,0,1,0
21819,60,0,1,1,9374.4,0.01,45.5,0,0,1
21820,33,0,1,0,12617.8,332.43,286.01,0,0,1
21821,60,0,2,1,10679.15,0.56,0.56,0,0,1
21822,23,0,0,0,1913.72,0.7,5714.99,0,0,1
21823,61,0,4,1,11403.39,0.26,10000.26,0,1,0
21824,48,0,2,0,3400.96,0.26,0.26,1,1,0
21825,47,0,2,0,1807.1,1571.47,21428.61,0,0,1
21826,69,1,4,3,85403.63,36219.12,339029.81,0,1,0
21827,45,1,2,1,11314.24,6429.06,14214.77,0,0,1
21828,45,0,2,0,6777.48,0.63,0.63,0,1,0
21829,49,0,1,1,2028.9,0.4,0.4,0,0,1
21830,46,1,2,1,2477.09,620.67,428.6,0,0,1
21831,64,0,4,1,2289.23,1364.67,1416.19,0,0,1
21832,43,0,2,0,1047.42,0.51,0.51,1,0,1
21833,69,0,2,3,3594.34,0.23,0.23,0,1,0
21834,47,0,2,1,1499.52,0.36,0.36,1,0,1
21835,50,0,2,1,1017.47,28.93,0.51,0,0,1
21836,47,0,2,0,1046.28,0.13,0.13,1,0,1
21837,44,1,2,1,2774.41,1417.13,1648.7,0,0,1
21838,76,0,2,1,3913.89,0.69,0.69,0,0,1
21839,43,0,2,1,1679.81,366.84,366.84,0,1,0
21840,33,0,1,1,7292.59,0.4,0.4,0,0,1
21841,42,0,2,1,4746.07,0.51,0.51,1,1,0
21842,52,0,2,0,9050.23,0.19,6.71,0,1,0
21843,34,0,2,0,2345.01,0.43,0.43,0,1,0
21844,56,0,2,0,234.48,153.56,12265.17,1,1,0
21845,25,0,0,1,74.06,231.76,231.76,1,1,0
21846,41,0,2,1,5936.2,0.31,0.31,0,1,0
21847,11,0,0,3,1977.57,0.23,0.23,1,1,0
21848,61,0,1,3,2964.69,157.16,0.01,0,0,1
21849,69,0,2,3,784.02,0.63,0.63,1,1,0
21850,54,1,1,3,12964.25,16166.57,8792.51,0,0,1
21851,31,0,2,1,1586.53,0.4,0.4,0,0,1
21852,78,0,1,1,4278.64,31.99,1743.41,0,0,1
21853,34,1,2,1,8041.68,0.43,0.43,0,0,1
21854,33,0,1,1,4976.61,247.59,604.73,0,1,0
21855,45,0,2,3,3412.81,0.21,0.21,0,1,0
21856,90,0,2,0,3136.8,214.4,214.4,0,0,1
21857,75,0,3,3,1.37,0.1,285.81,1,1,0
21858,56,0,2,1,10586.09,1162.8,714.51,0,1,0
21859,45,0,2,3,4438.66,18571.46,4285.74,0,0,1
21860,30,0,1,1,2677.13,1252.37,0.5,0,0,1
21861,65,0,2,1,3891.68,0.4,0.4,0,0,1
21862,49,0,1,0,336.78,0.61,1921.44,1,0,1
21863,90,0,2,3,26520.26,431.53,17574.99,0,1,0
21864,34,0,2,1,1464.94,0.34,0.34,0,0,1
21865,57,0,2,1,4376.53,0.31,0.31,0,1,0
21866,70,0,4,1,4363.13,0.17,0.17,0,0,1
21867,38,0,1,0,6759.88,143.11,143.11,0,0,1
21868,61,0,2,1,2111.49,0.19,0.19,0,0,1
21869,36,1,2,0,9739.11,0.53,5604.66,1,0,1
21870,52,0,1,0,9.44,0.6,2700.6,1,0,1
21871,39,0,2,0,5944.25,4257.77,0.63,0,0,1
21872,47,0,1,1,1480.39,0.21,0.21,1,1,0
21873,33,0,1,0,2048.52,1050.31,3496.27,0,0,1
21874,32,0,2,0,2167.69,0.47,0.47,0,1,0
21875,39,0,2,1,2293.58,0.5,707.64,0,0,1
21876,43,0,2,1,5464.18,2143.49,1429.2,0,1,0
21877,41,1,2,1,865.62,0.44,1929.01,1,0,1
21878,50,0,2,1,4753.16,17143.9,1.45,1,0,1
21879,45,1,2,1,7086.45,610.3,9928.87,0,0,1
21880,44,0,2,0,7399.16,0.16,0.16,0,0,1
21881,74,0,4,3,3842.06,143.33,0.47,0,1,0
21882,76,0,4,1,23528.64,0.2,0.2,0,0,1
21883,35,0,1,0,2386.54,0.07,428.64,0,1,0
21884,49,0,2,0,14179.44,12967.24,9857.24,0,0,1
21885,45,0,1,0,4153.85,1.29,3083.73,0,0,1
21886,82,0,4,0,263.46,0.13,0.13,1,0,1
21887,60,0,2,0,1602.05,0.09,0.09,0,1,0
21888,59,0,1,1,2009.85,27.33,0.14,0,1,0
21889,39,0,2,1,3730.35,357.64,429.07,0,1,0
21890,28,0,0,1,1635.66,0.11,0.11,0,1,0
21891,48,0,1,1,4030.14,882.5,115.71,0,0,1
21892,69,0,4,0,797.92,0.37,0.37,1,0,1
21893,65,0,2,1,6086.01,0.43,0.43,0,0,1
21894,44,1,2,1,2997.1,0.46,0.46,0,1,0
21895,64,0,1,1,5474.7,571.53,0.1,0,0,1
21896,42,0,2,1,3973.75,12465.74,21144.46,0,1,0
21897,72,0,4,3,9554.27,0.4,4324.23,0,1,0
21898,29,0,2,1,7015.46,0.66,0.66,0,0,1
21899,68,0,2,1,6509.07,0.63,0.63,0,1,0
21900,35,0,2,1,1053.59,301.9,11165.73,1,0,1
21901,52,0,2,0,2395.35,0.09,0.09,0,1,0
21902,64,1,2,0,2396.38,0.53,0.53,0,0,1
21903,35,1,2,1,3410.73,2500.07,0.07,0,1,0
21904,48,0,2,0,2372.24,0.27,0.27,0,1,0
21905,85,0,2,1,11923.96,0.41,3000.41,0,0,1
21906,62,0,1,1,4295.4,0.34,2887.09,0,1,0
21907,90,0,2,1,4407.34,0.39,0.39,0,1,0
21908,62,1,2,3,2092.25,0.31,80045.33,1,0,1
21909,38,1,1,1,1754.6,143.81,1.36,1,0,1
21910,29,0,1,0,1212.14,848.6,767.26,1,0,1
21911,76,0,2,0,4364.27,1285.83,0.11,0,1,0
21912,65,0,2,3,7714.35,0.51,0.51,1,0,1
21913,61,0,4,1,4533.02,0.51,0.51,0,0,1
21914,41,0,2,0,3824.49,0.3,4714.59,0,0,1
21915,49,0,2,1,4120.15,429.16,0.59,0,0,1
21916,47,0,2,0,1655.6,0.27,171.7,0,1,0
21917,52,0,2,1,10423.12,0.19,0.19,0,0,1
21918,90,0,2,1,2273.59,308.86,1505.14,0,0,1
21919,71,0,4,0,4265.14,886.1,726.86,0,0,1
21920,55,0,1,3,6690.83,431.88,2.47,0,0,1
21921,81,0,2,1,301.46,10771.29,29239.26,0,0,1
21922,75,0,4,3,20640.97,0.26,0.26,0,1,0
21923,59,0,1,1,17103.62,3028.06,2960.69,0,0,1
21924,35,0,2,3,5973.14,0.67,1558.37,0,1,0
21925,90,0,2,3,6175.16,0.11,0.11,0,0,1
21926,56,0,2,1,789.32,26674.84,19217.77,0,1,0
21927,90,0,4,1,1852.01,0.24,3708.49,0,1,0
21928,9,0,0,0,1940.44,0.3,0.3,0,0,1
21929,54,1,1,3,9183.16,16310.55,7851.79,0,0,1
21930,72,0,4,1,2081.46,2100.34,116.16,0,1,0
21931,37,0,2,1,3458.79,25.01,0.26,0,1,0
21932,78,0,4,1,2597.47,131.56,824.25,0,1,0
21933,42,1,2,1,5295.7,3943.44,5683.23,0,0,1
21934,32,0,1,1,3899.47,0.43,0.43,0,0,1
21935,60,1,2,1,491.18,328.74,2114.46,1,1,0
21936,45,0,2,1,3540.99,0.09,0.09,0,1,0
21937,36,1,2,0,2918.2,1286.34,0.63,0,0,1
21938,40,0,2,1,1924.27,229.27,314.99,0,1,0
21939,62,0,2,1,2842.02,2857.71,0.57,0,1,0
21940,22,0,0,1,4985.08,216.05,338.43,0,1,0
21941,40,0,2,0,6296.05,5549.53,3728.76,0,0,1
21942,29,0,2,1,1958.95,0.44,0.44,0,0,1
21943,46,1,2,0,2232.27,0.06,357.2,0,1,0
21944,90,0,2,1,291.28,1873.07,0.5,0,0,1
21945,9,0,0,0,1779.07,0.29,0.29,0,0,1
21946,32,0,2,1,3590.72,1131.73,1634.59,0,0,1
21947,78,0,4,3,6853.27,123.47,0.04,0,0,1
21948,58,0,2,1,3646.05,0.16,0.16,0,0,1
21949,34,0,2,1,1564.41,0.46,0.46,1,1,0
21950,45,0,2,1,1430.5,0.26,0.26,0,0,1
21951,45,0,2,1,2310.96,0.06,0.06,0,0,1
21952,36,1,2,1,2.74,1647.57,40847.96,1,0,1
21953,61,0,2,3,10502.21,0.7,18572.13,0,0,1
21954,42,1,1,1,11080.86,0.16,0.16,0,0,1
21955,60,1,2,1,3760.32,0.63,700.63,0,1,0
21956,58,1,4,1,1453.48,0.5,0.5,1,0,1
21957,42,0,2,1,3725.05,171.6,0.17,0,0,1
21958,53,0,2,0,18808.8,0.67,0.67,0,0,1
21959,53,0,2,0,1428.67,10000.1,24285.81,1,0,1
21960,47,0,1,0,1908.72,0.2,5.06,0,0,1
21961,38,0,1,1,2996.72,714.59,1457.44,1,0,1
21962,33,0,2,0,3829.69,0.61,5443.47,1,0,1
21963,57,0,2,0,1633.44,0.47,0.47,0,0,1
21964,29,0,2,1,1583.82,0.51,0.51,0,1,0
21965,70,0,4,0,4242.91,0.54,0.54,0,0,1
21966,22,0,0,0,968.35,200.4,239.47,0,1,0
21967,23,0,0,1,5995.95,0.69,0.69,0,0,1
21968,72,0,4,0,2991.06,0.11,0.11,0,0,1
21969,73,0,2,0,2216.0,0.14,0.14,0,1,0
21970,28,0,2,1,408.88,1571.93,2076.66,1,0,1
21971,42,0,2,1,13008.4,693.11,178.59,0,0,1
21972,61,0,2,1,1639.48,0.41,0.41,0,1,0
21973,10,0,0,1,15208.65,0.23,0.23,0,1,0
21974,79,0,4,1,3761.71,57.71,0.57,0,1,0
21975,85,0,4,3,2455.83,313.76,400.52,1,0,1
21976,39,1,2,1,11386.38,2429.14,1214.86,0,0,1
21977,65,0,2,1,2931.87,0.24,333.24,1,1,0
21978,28,0,2,1,4383.79,0.37,0.37,0,1,0
21979,44,0,1,1,4109.7,0.27,8571.7,0,0,1
21980,53,0,1,0,5003.47,0.6,0.6,0,0,1
21981,49,0,2,1,1507.41,0.27,1750.27,0,0,1
21982,67,1,2,1,2563.61,0.51,0.51,0,0,1
21983,46,0,1,1,17447.13,3430.03,430.67,0,0,1
21984,9,0,0,3,3603.54,325.97,325.97,0,0,1
21985,35,0,1,0,4199.9,0.19,0.19,0,0,1
21986,33,0,2,0,2376.65,0.51,286.23,0,0,1
21987,72,0,2,1,3244.25,0.53,0.53,0,0,1
21988,43,0,2,0,3633.21,500.6,0.6,0,1,0
21989,47,0,2,0,3225.17,0.4,286.11,0,1,0
21990,66,0,2,3,3598.63,0.01,482.16,0,0,1
21991,40,0,2,0,2521.5,3928.94,2857.51,0,0,1
21992,42,0,1,1,1443.29,0.34,0.34,0,1,0
21993,28,0,2,0,1577.7,0.01,0.01,0,0,1
21994,77,0,4,0,4124.39,333.06,97.6,1,0,1
21995,67,0,1,3,2978.8,0.66,0.66,0,0,1
21996,73,0,2,1,1533.2,0.44,0.44,0,1,0
21997,63,0,1,0,1228.77,0.64,4299.07,0,0,1
21998,50,0,1,1,6218.52,0.66,0.66,0,1,0
21999,52,1,1,0,2739.22,714.76,714.76,0,0,1
22000,51,0,1,1,6948.98,50286.24,12557.67,0,1,0
22001,30,0,2,3,2192.96,0.63,0.63,0,0,1
22002,77,0,4,0,12181.19,0.57,0.57,0,0,1
22003,30,0,1,1,1796.17,0.37,0.37,1,0,1
22004,80,0,2,1,55498.03,0.13,21428.7,0,0,1
22005,60,0,1,0,1352.82,0.3,1005.44,0,1,0
22006,36,0,2,1,9816.82,0.27,0.27,1,1,0
22007,37,0,2,1,6194.77,4681.5,0.21,0,0,1
22008,43,0,1,1,14852.03,0.53,0.53,0,0,1
22009,51,0,2,1,354.96,0.2,1147.25,1,1,0
22010,37,0,2,3,1607.64,28571.51,7142.94,1,1,0
22011,46,0,2,3,1885.1,0.5,0.5,0,0,1
22012,55,0,2,0,1606.28,0.2,0.2,0,1,0
22013,47,0,2,0,2635.01,0.4,0.4,0,0,1
22014,28,0,2,1,4584.58,0.54,0.54,0,1,0
22015,28,1,1,0,3582.7,0.7,0.7,0,1,0
22016,83,0,2,1,511.6,0.59,0.59,0,0,1
22017,50,0,1,3,402598.2,0.21,33.07,0,0,1
22018,51,0,2,1,2010.94,214.36,200.07,0,0,1
22019,31,0,2,0,1552.01,0.06,0.06,0,1,0
22020,49,0,1,1,12165.12,0.23,0.23,0,0,1
22021,31,1,2,1,779.38,0.1,0.1,1,0,1
22022,26,0,0,0,1857.99,0.63,0.63,0,1,0
22023,79,0,2,1,7337.06,0.29,0.29,0,1,0
22024,71,0,4,1,3802.4,0.67,2143.53,0,0,1
22025,69,0,4,0,1712.77,0.5,0.5,0,0,1
22026,45,0,2,1,6078.34,2857.61,0.47,0,1,0
22027,46,0,2,0,1546.83,0.11,0.11,0,1,0
22028,34,0,2,0,2459.79,1857.74,857.74,0,1,0
22029,19,0,0,1,6113.6,0.26,2857.4,0,1,0
22030,50,0,2,3,1940.29,10313.51,0.49,1,1,0
22031,32,0,2,0,1664.09,0.59,0.59,0,0,1
22032,63,0,1,1,2866.78,0.1,0.1,0,1,0
22033,36,1,1,0,2161.35,17233.22,18527.44,0,0,1
22034,41,0,2,0,279.75,0.31,1851.03,1,0,1
22035,21,0,0,1,1050.25,0.7,0.7,0,0,1
22036,51,1,2,0,1824.68,0.57,0.57,0,0,1
22037,66,0,2,1,2174.2,7.17,5.03,1,0,1
22038,61,0,2,0,9692.14,0.01,0.01,0,1,0
22039,56,0,1,3,3357.9,358.03,0.37,0,0,1
22040,40,0,2,0,187.88,0.41,107.22,1,0,1
22041,54,0,2,1,3727.27,0.29,143.14,0,1,0
22042,30,0,2,0,296.86,3526.77,1363.2,1,0,1
22043,47,0,1,0,1722.96,296.8,12.7,0,1,0
22044,36,0,1,1,1272.79,0.39,0.39,0,0,1
22045,53,0,2,3,2041.98,0.51,0.51,0,1,0
22046,35,0,2,0,2413.27,0.66,117.06,0,0,1
22047,17,0,0,0,1664.07,57.41,257.41,0,1,0
22048,38,0,2,1,4838.57,643.3,643.3,0,1,0
22049,73,0,2,0,1763.73,0.34,0.34,0,1,0
22050,90,0,2,1,4014.15,0.09,0.09,0,0,1
22051,61,0,2,0,38.52,3357.21,0.07,1,0,1
22052,44,0,1,0,3591.71,0.6,0.6,0,0,1
22053,48,0,2,1,2451.27,0.43,1429.0,0,1,0
22054,68,0,2,1,2084.94,0.49,0.49,1,0,1
22055,63,1,2,1,5727.48,0.64,1429.21,1,0,1
22056,71,0,2,1,5327.28,0.36,133.57,0,1,0
22057,28,0,1,1,570.62,0.27,0.27,1,1,0
22058,39,0,1,1,4552.45,78.2,0.29,0,0,1
22059,68,0,4,0,1664.84,214.39,0.1,0,0,1
22060,41,0,2,1,1556.7,0.69,0.69,0,1,0
22061,90,0,2,1,142767.44,8978.17,42039.89,0,0,1
22062,52,0,2,1,1820.43,1072.13,0.7,0,1,0
22063,58,1,2,3,9790.32,1367.3,1818.47,0,0,1
22064,19,0,0,1,2340.99,0.33,0.33,0,1,0
22065,24,0,2,3,3465.63,0.39,0.39,0,1,0
22066,27,0,0,0,5005.55,5000.13,0.13,0,1,0
22067,35,0,1,1,4827.35,0.13,0.13,0,1,0
22068,64,0,2,3,2491.27,0.06,0.06,0,1,0
22069,42,0,1,1,2823.76,0.51,0.51,0,0,1
22070,46,0,1,3,20203.65,2704.36,2704.36,0,0,1
22071,41,0,2,1,2177.71,0.29,0.29,0,0,1
22072,90,0,2,0,25992.12,0.21,0.21,0,0,1
22073,59,0,1,1,3402.71,1.15,433.73,0,0,1
22074,25,0,0,0,5510.23,0.24,0.24,0,1,0
22075,56,0,2,0,2469.81,0.31,0.31,0,0,1
22076,38,0,2,1,9510.08,0.53,7143.39,1,0,1
22077,55,0,2,3,9530.09,0.24,0.24,0,0,1
22078,35,1,2,1,1655.54,250.5,0.87,0,0,1
22079,45,0,2,1,7197.34,0.1,1471.53,0,0,1
22080,61,1,1,0,1377.6,639.84,617.56,0,0,1
22081,37,0,2,1,91.87,0.49,82.99,1,1,0
22082,54,0,2,0,2459.31,0.61,0.61,0,0,1
22083,78,0,4,1,2298.25,0.2,0.2,0,0,1
22084,52,0,2,0,1352.48,1730.49,1824.14,0,1,0
22085,44,0,2,0,3263.11,0.49,0.49,0,1,0
22086,64,0,4,1,4666.76,0.11,0.11,0,1,0
22087,27,0,1,1,3049.14,0.21,28.79,0,1,0
22088,79,1,4,3,5893.22,2585.94,1804.6,0,0,1
22089,44,0,2,1,18659.25,17670.84,472.93,0,1,0
22090,46,0,1,1,26794.46,9885.73,4139.72,1,0,1
22091,51,0,2,0,6317.62,0.67,572.1,0,0,1
22092,30,0,2,0,3699.09,0.5,0.5,0,1,0
22093,58,1,2,1,104.24,0.04,36071.47,1,0,1
22094,66,0,2,0,1613.58,0.51,0.51,0,1,0
22095,81,0,2,0,-676.16,72.58,19773.19,1,0,1
22096,60,1,2,1,17633.61,0.01,0.01,1,0,1
22097,24,0,0,0,2030.2,0.63,0.63,0,1,0
22098,58,1,3,1,15600.11,0.26,33285.97,1,0,1
22099,48,0,2,1,20174.14,0.4,0.4,1,0,1
22100,67,0,2,0,2503.03,0.69,0.69,0,1,0
22101,39,0,2,1,372.06,263.09,285.93,1,1,0
22102,28,0,2,0,3921.66,3778.77,1039.86,0,0,1
22103,90,0,2,1,8622.86,0.69,0.69,1,0,1
22104,51,1,1,3,9027.59,502.1,1813.24,0,1,0
22105,43,0,2,1,1687.74,1265.64,15077.43,0,1,0
22106,40,0,2,0,2946.21,0.11,0.11,0,0,1
22107,66,0,4,3,2337.07,195.06,195.3,0,0,1
22108,41,1,2,0,599.45,2143.04,0.19,1,0,1
22109,66,0,3,1,1506.86,0.27,0.27,0,0,1
22110,45,0,2,1,2828.58,71.7,71.7,0,1,0
22111,69,0,4,1,3030.12,235.86,7.66,0,0,1
22112,36,0,1,1,5556.49,0.24,0.24,0,0,1
22113,54,0,2,0,2838.58,4572.31,287.14,0,0,1
22114,58,0,2,1,4875.87,0.44,0.44,1,0,1
22115,70,0,2,1,8064.49,0.06,486.23,0,1,0
22116,37,0,2,0,3995.21,0.27,0.27,0,1,0
22117,25,0,0,1,1522.99,0.37,0.37,0,0,1
22118,34,1,1,0,4239.51,1452.0,1680.3,0,0,1
22119,36,0,2,0,5281.43,0.24,0.24,0,1,0
22120,37,0,2,1,1842.87,0.49,0.49,0,1,0
22121,65,0,2,0,1433.37,186.4,186.4,0,1,0
22122,45,1,1,1,3421.83,0.7,0.7,0,0,1
22123,36,0,1,1,20784.46,1629.09,2271.94,0,0,1
22124,44,0,1,3,6535.79,23790.46,638.06,0,1,0
22125,37,0,2,1,6390.63,0.23,0.23,0,1,0
22126,40,0,1,3,7248.66,8572.0,0.57,0,1,0
22127,32,1,2,3,1007.84,4288.09,8573.8,0,0,1
22128,25,0,2,0,1395.75,143.21,0.36,0,1,0
22129,3,0,0,0,1683.83,0.43,0.43,0,1,0
22130,40,0,2,0,3982.22,1428.86,1060.07,0,1,0
22131,62,0,2,1,9927.87,588.77,0.57,0,1,0
22132,35,0,2,1,16315.35,14945.49,659.77,0,1,0
22133,29,0,1,0,1746.27,0.16,0.16,0,0,1
22134,62,0,1,1,4453.67,97.31,36.23,0,0,1
22135,41,0,1,1,3363.38,0.53,0.53,0,0,1
22136,48,1,2,0,3420.62,270.54,7143.4,0,0,1
22137,32,1,1,1,3334.63,0.19,0.19,0,0,1
22138,44,1,2,1,166.54,14286.33,0.61,1,0,1
22139,86,0,2,3,637.74,0.61,0.61,1,1,0
22140,36,1,2,0,5903.06,714.61,0.33,0,0,1
22141,77,0,4,0,43694.92,428.6,428.6,0,0,1
22142,73,0,2,3,1487.06,0.37,0.37,0,1,0
22143,50,0,2,1,3358.74,1429.21,0.64,0,0,1
22144,37,1,1,0,1161.47,171.59,171.59,1,0,1
22145,90,0,2,0,2277.56,0.06,0.06,0,1,0
22146,90,0,2,0,586.83,0.47,0.47,1,1,0
22147,20,0,0,0,13028.75,0.11,215.83,0,1,0
22148,57,0,1,0,1299.26,0.41,0.41,1,0,1
22149,78,0,4,1,2878.8,0.37,0.37,0,0,1
22150,65,0,2,3,2198.66,0.34,828.91,0,1,0
22151,24,0,0,0,1983.52,0.46,0.46,0,0,1
22152,53,1,2,0,2553.58,0.26,21.69,0,0,1
22153,46,0,2,0,11660.02,0.33,0.33,0,1,0
22154,69,0,2,0,3509.31,0.04,4038.3,0,0,1
22155,27,0,2,0,15537.25,0.63,0.63,0,1,0
22156,53,0,2,3,169010.73,0.17,338.17,0,0,1
22157,67,1,1,0,1098.68,1429.07,1500.5,0,0,1
22158,43,0,2,3,5817.64,5174.81,0.46,0,1,0
22159,33,0,1,0,2778.1,0.57,1643.43,0,1,0
22160,32,0,2,0,2459.62,0.69,0.69,0,1,0
22161,60,1,1,1,1951.2,0.19,0.19,0,0,1
22162,35,0,2,1,3983.26,0.21,0.21,0,1,0
22163,35,0,1,0,1460.44,0.51,0.51,0,1,0
22164,51,1,2,0,4122.82,143.31,0.46,0,0,1
22165,27,0,1,1,2502.23,610.61,606.33,0,1,0
22166,73,0,4,3,1999.47,0.5,0.5,0,1,0
22167,36,0,2,1,1132.58,285.11,302.26,0,1,0
22168,39,1,2,1,2329.23,0.44,0.44,0,0,1
22169,38,0,2,1,2379.62,4361.99,566.29,0,1,0
